#Table1
ra,dec,z
211.48961,63.062528,0.02231533
211.49491,17.170911,0.02082995
211.49549,35.484642,0.01275424
211.49872,8.3119715,0.02337137
211.49932,21.234653,0.02779736
211.50261,45.776769,0.02742846
211.50496,12.785898,0.01764556
211.50592,-0.3105403,0.02454863
211.50775,2.3556567,0.0243301
211.50931,2.3563981,0.02467375
211.52704,11.788836,0.01588033
211.53916,9.5714418,0.02472439
211.5392,2.331131,0.024702
211.53959,23.909583,0.02855168
211.5424,20.897701,0.02832391
211.54576,18.102056,0.0264216
211.55222,9.361553,0.02457103
211.55236,9.453818,0.02322089
211.56165,35.953647,0.02744504
211.56534,11.192315,0.02288013
211.58009,38.187675,0.02435155
211.58645,4.7037574,0.025036
211.5888,12.984756,0.02779986
211.59298,16.483439,0.01378091
211.59539,30.714828,0.02491947
211.59871,14.888019,0.0254039
211.61987,15.059558,0.02244548
211.6243,39.496207,0.01900654
211.63089,34.842888,0.02674275
211.63223,-2.4726768,0.02423136
211.63426,30.894069,0.01438729
211.63452,12.711958,0.02205449
211.64338,-1.1870812,0.02583196
211.65375,51.714693,0.02599755
211.66134,12.383702,0.02202736
211.66249,36.563959,0.01246754
211.66448,12.638752,0.02750916
211.66864,12.63991,0.02741528
211.67014,35.279938,0.01406233
211.6774,44.43187,0.01285338
211.69423,10.387424,0.02250508
211.69443,-1.478292,0.02954303
211.69608,15.041448,0.02766447
211.71281,9.3212045,0.02402812
211.71467,13.805935,0.01716341
211.71473,-1.5407468,0.02950028
211.71692,0.00016248578,0.02491612
211.72287,24.371344,0.02989392
211.72618,11.144594,0.02489624
211.73487,-1.5947115,0.02918646
211.73929,6.2253888,0.02458213
211.75003,13.005314,0.02740176
211.7503,-0.8505234,0.0295382
211.75066,35.900495,0.02758435
211.75272,14.881226,0.02597391
211.75397,1.6406648,0.02507147
211.75701,16.709122,0.01619351
211.76124,14.655439,0.02570982
211.76676,10.642934,0.02290755
211.76698,13.003606,0.02798106
211.76746,6.6045453,0.02513664
211.77105,13.003706,0.02769853
211.77622,12.623465,0.01628734
211.77891,12.855374,0.02710909
211.7842,12.58823,0.01550798
211.79992,9.6798955,0.02355233
211.80423,28.637203,0.01810867
211.81248,14.680224,0.02532276
211.81319,15.002699,0.02613104
211.81422,62.390933,0.02877047
211.81631,25.164893,0.02956112
211.82016,13.065338,0.02712272
211.82612,31.293927,0.0275138
211.82619,12.887215,0.02731274
211.83505,-1.1294833,0.01382557
211.83953,18.038237,0.02406464
211.84089,7.2998947,0.02421719
211.84293,15.077532,0.02585386
211.85503,14.91954,0.02562974
211.8553,39.747436,0.01860126
211.86084,11.431272,0.02485922
211.86584,46.950937,0.02619057
211.86843,7.7106121,0.02318544
211.87147,24.14459,0.02851631
211.8718,9.7725978,0.02312444
211.87423,12.735181,0.02297268
211.87695,10.7365,0.01871476
211.87731,56.216038,0.01613401
211.87965,37.436035,0.02601548
211.88294,15.867494,0.01679011
211.88926,43.480732,0.02628357
211.88961,7.1778646,0.02382838
211.90411,16.022598,0.02769502
211.90527,38.679853,0.0258201
211.90937,9.675363,0.02355793
211.91315,9.119007,0.02752579
211.92102,15.819024,0.02930087
211.92114,38.668795,0.02496643
211.92121,-0.71635318,0.02496109
211.92164,21.752069,0.02833282
211.92869,14.783214,0.02761532
211.93612,7.2160121,0.02411783
211.93828,-1.6399041,0.02923183
211.94478,-1.0499692,0.02599834
211.9535,-2.8575555,0.01381499
211.95403,17.980628,0.02383331
211.96076,52.386238,0.02512528
211.96267,24.12131,0.029101
211.96392,40.107455,0.01829751
211.97176,41.345638,0.02998931
211.97955,3.1725994,0.02500837
211.98056,7.0413771,0.02332461
211.98069,29.872762,0.02743153
211.98163,11.897008,0.02402029
211.98751,17.978601,0.02415997
211.99219,0.11387914,0.02552348
211.99347,11.546498,0.02484171
211.99832,31.646095,0.01657971
212.00026,36.267429,0.02482
212.00128,32.371945,0.01792681
212.00387,9.3385275,0.02417743
212.00508,35.133061,0.02459023
212.01056,25.252027,0.01037822
212.01245,-1.863898,0.02551551
212.01668,7.3276448,0.02383399
212.01768,9.207253,0.02399928
212.02177,17.126421,0.02024255
212.02247,29.681151,0.0274479
212.02489,12.641832,0.02757131
212.03548,-1.7022959,0.02495405
212.04025,7.0308326,0.02326241
212.04073,35.74709,0.02736481
212.04526,8.8828948,0.02489725
212.04729,5.8115582,0.01730789
212.04736,4.2876355,0.024912
212.05173,29.847268,0.02755708
212.05511,36.458401,0.01206149
212.0595,56.590761,0.0209453
212.05999,35.736835,0.0272581
212.06565,36.885242,0.02231502
212.07258,12.468108,0.01405705
212.07799,29.017101,0.02451249
212.0822,55.852672,0.02601126
212.08443,11.608594,0.01667645
212.08788,35.705927,0.0275251
212.09366,16.929711,0.01539319
212.10112,14.978904,0.02557781
212.1071,43.432235,0.02574823
212.11499,0.70025834,0.025559
212.11532,6.4323011,0.02539266
212.11658,13.598292,0.02646408
212.11668,15.920934,0.01703137
212.11686,16.069516,0.02660459
212.12149,7.0579131,0.01981939
212.12614,6.1354396,0.0244946
212.1274,12.81902,0.02317356
212.12791,8.9319072,0.02370997
212.12852,12.801236,0.02285732
212.13171,-0.12704596,0.02506297
212.13658,3.024297,0.01753128
212.1374,11.816219,0.01904109
212.14074,9.0379457,0.02448814
212.14262,9.1966101,0.02333361
212.14411,30.749616,0.02475371
212.14456,9.2013466,0.02380238
212.14761,11.951029,0.01939964
212.1535,12.99301,0.02764477
212.15569,50.810238,0.02657587
212.15928,48.883323,0.02643025
212.16212,3.0747876,0.02483663
212.16611,16.101791,0.02605317
212.16785,46.179448,0.01566144
212.16948,1.2040073,0.02268099
212.1703,16.097124,0.02628704
212.17521,-3.0024334,0.02919311
212.18356,38.619367,0.01832247
212.18987,8.8618685,0.02375445
212.19447,11.888488,0.02289505
212.19485,4.9097847,0.01755798
212.19907,13.018731,0.01366008
212.2008,35.61291,0.02777309
212.20362,27.254905,0.02248825
212.20591,10.795935,0.01600223
212.20677,16.002095,0.02576346
212.21011,16.548434,0.01718643
212.21232,-1.6068122,0.02532614
212.22201,25.256042,0.02962546
212.2238,17.607641,0.01780648
212.22602,16.458762,0.02573149
212.22765,11.942265,0.01938212
212.23719,16.443814,0.01683878
212.23746,16.44191,0.0170343
212.23925,18.698342,0.01636966
212.24721,14.758197,0.01722816
212.24961,0.44686714,0.02520476
212.25548,15.07098,0.02791068
212.25701,14.316625,0.01759597
212.25798,7.1399265,0.01985763
212.25834,36.323425,0.01108722
212.25965,14.317005,0.01762137
212.26643,17.76621,0.01613802
212.27693,47.009566,0.01284648
212.27791,17.488495,0.01643841
212.28109,46.786146,0.0130635
212.29089,-2.62628,0.02927371
212.29257,18.015728,0.01693065
212.29385,17.291578,0.01685431
212.2979,14.909574,0.02304084
212.29832,35.380133,0.01248546
212.31721,29.776373,0.02739687
212.3243,16.197081,0.02572256
212.32983,33.483393,0.02989163
212.33281,14.845324,0.02568007
212.34127,8.9066117,0.02346807
212.34169,16.165276,0.02041105
212.35032,17.945965,0.01778884
212.35634,8.1452939,0.0244686
212.3568,3.9376686,0.0170714
212.36046,49.578288,0.01608207
212.36679,37.686747,0.02159166
212.3671,25.790097,0.01045833
212.36757,17.662189,0.0180566
212.36869,35.13725,0.0276562
212.37016,-1.9064284,0.02956584
212.38168,35.440497,0.01184612
212.38462,8.6742525,0.02573649
212.38487,14.831841,0.02577539
212.39022,38.770543,0.01862297
212.39141,60.409573,0.02940069
212.39487,20.523314,0.02187827
212.39489,2.0486501,0.02328797
212.40451,56.079988,0.02962763
212.41021,8.6069635,0.0234012
212.41063,17.610033,0.0185059
212.41138,8.6551902,0.02405285
212.41641,17.546044,0.01512743
212.41655,17.495025,0.01794668
212.4172,35.100813,0.02752766
212.41889,17.518705,0.01461654
212.42456,15.148093,0.02535463
212.42644,-1.2567468,0.02436787
212.42851,64.493345,0.02917233
212.43156,49.377336,0.02637386
212.4329,8.0691422,0.02426211
212.43381,11.116147,0.02110255
212.43925,6.716817,0.0194432
212.43959,9.8950636,0.02428623
212.44165,17.818757,0.01822782
212.44185,42.305344,0.02632311
212.4464,55.599546,0.02597866
212.45252,9.858463,0.02413492
212.45439,29.801391,0.01168227
212.46396,17.587315,0.01749175
212.46642,14.872407,0.02631883
212.46791,54.447007,0.01644954
212.46881,34.367492,0.02775187
212.47605,39.221949,0.02991523
212.47745,56.090607,0.02979804
212.47765,15.176739,0.02613575
212.48196,53.173702,0.0154438
212.48399,-1.2387889,0.02476666
212.48481,-1.2400456,0.02468199
212.488,-1.2398145,0.02455042
212.48835,12.157971,0.02302249
212.4886,28.316277,0.01776624
212.49622,17.696114,0.01819355
212.5038,53.610565,0.01574451
212.50556,37.548043,0.02633668
212.50879,37.55097,0.0263038
212.5092,1.2631647,0.02585853
212.50944,38.703946,0.02496621
212.50986,38.70812,0.02575536
212.5155,17.405743,0.01615497
212.51565,17.551512,0.01857182
212.51835,32.352174,0.02725937
212.52879,17.61576,0.01885901
212.52962,46.439533,0.02629012
212.53039,17.658086,0.01661028
212.53234,18.364678,0.01701416
212.53592,1.1623839,0.02064649
212.53703,19.698001,0.01330579
212.54173,11.934348,0.02798914
212.54552,17.565459,0.01455863
212.54692,0.86587259,0.02554381
212.54795,29.434651,0.02194133
212.54827,17.37559,0.01808589
212.55104,1.8183336,0.02478078
212.5512,-0.8735927,0.02532009
212.5595,-0.57854148,0.0257686
212.5605,11.472556,0.02744721
212.56607,53.441076,0.01462827
212.56674,53.440575,0.01468368
212.56979,7.196554,0.02562089
212.57732,14.474875,0.02891455
212.57791,5.5759243,0.01971498
212.58131,17.491158,0.01443815
212.58504,49.423761,0.02603509
212.58653,17.770792,0.01761943
212.59011,38.887727,0.01805132
212.59376,4.015538,0.01988992
212.59563,16.335845,0.01719166
212.60096,10.476058,0.02509648
212.60796,17.897825,0.01849973
212.61073,35.842773,0.02910012
212.6118,-0.8323797,0.02539507
212.61861,26.152517,0.02977618
212.62372,1.5604375,0.02508626
212.62607,52.538144,0.02773815
212.6271,38.739504,0.02606136
212.63099,38.898308,0.01801092
212.63185,38.893558,0.02556859
212.63409,15.446531,0.02595463
212.63461,17.588033,0.01473373
212.63504,0.22418698,0.02915996
212.63638,-0.84185238,0.02541754
212.64934,16.275274,0.01746001
212.64965,59.357994,0.01022186
212.65258,17.309904,0.01630209
212.65779,10.151859,0.02428338
212.66132,15.925061,0.02789738
212.66257,16.383629,0.02027738
212.66562,-2.6835166,0.02731843
212.66568,17.414339,0.01505346
212.67229,13.557996,0.01621885
212.67445,1.4805021,0.02580764
212.67758,38.71842,0.02560965
212.68154,30.754564,0.02604845
212.68214,8.9965682,0.02352648
212.68782,1.0463543,0.02546901
212.68942,15.209409,0.02615058
212.69582,38.759695,0.02570374
212.69835,13.895823,0.0279924
212.69854,35.91349,0.02810444
212.71625,3.9278171,0.02447675
212.71632,30.666799,0.02597283
212.72072,1.3695055,0.02603531
212.72734,32.215715,0.02753473
212.72923,38.785917,0.02580063
212.73065,-2.2148688,0.02961657
212.73124,39.772147,0.01870941
212.73246,2.8523182,0.02579214
212.73683,32.337809,0.02439395
212.73896,6.3648539,0.01965218
212.74039,1.0357485,0.02542609
212.74075,6.3717156,0.0197079
212.74592,17.746611,0.01610198
212.74781,16.672967,0.02682009
212.74799,38.765398,0.01869379
212.75003,35.936271,0.02826545
212.75913,0.60850398,0.02658229
212.76384,10.556432,0.01567812
212.77141,25.482763,0.0294434
212.79203,1.4747226,0.02547936
212.79336,12.31936,0.01898267
212.80578,11.372501,0.0241948
212.81498,33.285897,0.02278296
212.81812,9.2258051,0.02428989
212.82232,1.3525991,0.02563562
212.82322,38.690858,0.02504198
212.82336,11.321187,0.02808348
212.82386,1.2752477,0.02491419
212.82443,17.506449,0.01578093
212.82573,1.4332453,0.02553787
212.82986,1.3095136,0.02491571
212.83455,-0.49742177,0.02516963
212.84806,-0.30051745,0.02595581
212.85506,1.6374793,0.02518725
212.85688,11.204672,0.023146
212.85795,14.131628,0.02531605
212.85922,39.796333,0.0180065
212.85929,1.2864937,0.02493512
212.86421,14.882537,0.02647259
212.86458,14.880753,0.02629722
212.87011,35.897739,0.02729222
212.87408,16.75516,0.02723553
212.88284,19.172283,0.01418893
212.88366,-3.1830036,0.02947209
212.88696,-3.2197492,0.0296481
212.88785,4.4816795,0.01851296
212.88932,1.1594962,0.02508765
212.89131,8.356795,0.02486398
212.89326,8.5911783,0.02436723
212.90115,8.8097348,0.02280374
212.90299,52.343023,0.02912938
212.90541,-2.3780055,0.02991631
212.91133,39.641901,0.01806461
212.91151,31.557523,0.02716583
212.91929,19.584223,0.02836992
212.9196,-1.0521584,0.0241675
212.9226,35.966634,0.02699243
212.92734,14.671541,0.01655059
212.92752,16.368426,0.01714149
212.92998,0.7200967,0.02470415
212.93156,0.72073881,0.02489296
212.93246,53.976841,0.02067726
212.93449,31.55374,0.0273089
212.94107,1.947334,0.01775141
212.94237,20.528008,0.02859453
212.94409,20.526904,0.02844305
212.94926,28.014711,0.02885471
212.95246,21.373556,0.02881972
212.95308,27.104998,0.02956364
212.9546,21.37635,0.02826387
212.95959,31.92797,0.02728861
212.96403,8.500018,0.02479217
212.96659,9.7524466,0.02548557
212.96859,22.112767,0.01507937
212.96967,35.841395,0.02864907
212.97161,11.209248,0.02778719
212.97269,38.193853,0.02044703
212.98105,37.149441,0.02223674
212.98236,-1.0925242,0.0120235
212.98966,10.80853,0.02483523
212.99841,9.7637177,0.02588888
213.00627,11.848001,0.02742026
213.01326,5.858373,0.02458926
213.0165,17.726897,0.02711317
213.02193,54.843564,0.01695069
213.02676,1.2015775,0.02503047
213.0275,22.417659,0.01474455
213.02877,8.4705596,0.02462702
213.02888,1.5177726,0.02573698
213.03049,17.662203,0.02971707
213.03375,21.407042,0.0282423
213.04094,35.732787,0.01078707
213.0424,65.177647,0.02379466
213.04556,39.325103,0.02211058
213.0505,15.868921,0.01773649
213.05274,-0.61269906,0.02491794
213.05299,15.868888,0.0174474
213.05302,8.6618411,0.02408781
213.05351,16.867288,0.02674741
213.06501,-0.63305253,0.02559116
213.0656,15.846359,0.01767256
213.06664,15.835023,0.01733681
213.06669,15.879846,0.01751962
213.06763,-0.63311591,0.02502531
213.06784,29.907442,0.01456363
213.06807,15.879227,0.01767933
213.0701,65.757303,0.02934184
213.07011,18.29946,0.01676689
213.0723,15.841766,0.01728225
213.07414,39.288121,0.02565898
213.07551,35.267768,0.01731506
213.07914,-0.12267755,0.01745718
213.08407,1.2725343,0.02517159
213.08783,8.5086073,0.02321007
213.0929,1.3652498,0.02481083
213.09423,2.4698149,0.02522595
213.10181,18.411775,0.01646085
213.10358,-0.83202869,0.02600801
213.10844,45.69166,0.02697766
213.10907,53.062522,0.01659277
213.1105,45.690405,0.02713613
213.11111,28.212933,0.0293113
213.11639,20.742699,0.01655525
213.12367,39.251187,0.02512658
213.12442,11.240551,0.028169
213.12451,21.597668,0.01603314
213.12456,8.6479307,0.0239623
213.12503,45.692757,0.02790853
213.126,-2.4759865,0.0298398
213.12768,-1.4059701,0.01725266
213.13215,13.304739,0.01422047
213.1328,8.561989,0.02231775
213.13753,20.388849,0.02877961
213.14018,42.822654,0.01040348
213.14854,30.809331,0.01415437
213.149,20.475347,0.01610677
213.14923,47.253055,0.02808438
213.14937,37.360791,0.02647492
213.14942,46.205234,0.01576827
213.15054,34.312269,0.02631496
213.15207,9.7395395,0.02550909
213.15249,42.506009,0.02626018
213.15444,20.580627,0.01651458
213.15578,39.309809,0.02644759
213.15764,1.6156599,0.02541127
213.15895,39.310166,0.02582981
213.16492,20.387,0.02859784
213.16622,1.7549377,0.01767147
213.16661,31.581779,0.02740244
213.17025,31.526137,0.0279415
213.17052,8.6526279,0.02445545
213.17139,30.855062,0.01445535
213.17293,20.359413,0.0283652
213.17453,20.696091,0.02393645
213.18219,8.3711375,0.02857771
213.18351,38.435146,0.02048009
213.18874,9.552208,0.02413318
213.19653,50.399702,0.01057353
213.20237,17.497607,0.01949356
213.20377,15.737273,0.02268056
213.20537,1.4892081,0.01779332
213.20609,45.455161,0.02082035
213.2065,3.8127691,0.02529664
213.20881,30.775211,0.0144796
213.21349,35.710894,0.02782124
213.22174,2.5441063,0.02581179
213.22846,49.922937,0.01340715
213.23022,39.312642,0.02506818
213.2311,22.81659,0.0235623
213.23606,30.164214,0.02540956
213.24106,39.160372,0.0256231
213.2419,1.7125128,0.0259043
213.24399,9.9211038,0.02353101
213.25058,8.5015088,0.0243383
213.25284,-0.83107886,0.02607814
213.26913,20.400741,0.01571915
213.27235,-0.8462244,0.0257723
213.2726,8.6318809,0.02439035
213.27346,20.3687,0.01656162
213.27841,3.708426,0.02582911
213.27872,3.7163264,0.02554181
213.28427,8.6188824,0.02471486
213.28597,20.416274,0.01672434
213.29301,39.866372,0.02071968
213.29526,20.436679,0.02790855
213.2954,10.945099,0.0252091
213.29673,45.958493,0.026216
213.29837,13.003677,0.01921496
213.3002,13.975878,0.01461533
213.30031,5.5037773,0.02521355
213.30044,50.851604,0.0161852
213.30075,13.007875,0.01944511
213.3064,20.423822,0.01676608
213.31117,10.030788,0.02922734
213.31158,51.752063,0.02552254
213.31674,21.126253,0.02177815
213.31705,27.008079,0.01763405
213.32104,14.027099,0.01450179
213.32233,15.492186,0.01555782
213.32253,2.3670019,0.02498182
213.32603,20.370965,0.01570551
213.32888,1.6644083,0.02587228
213.33055,14.011762,0.01428178
213.3328,8.8505723,0.02391858
213.33505,1.9125043,0.02572545
213.33582,2.9850876,0.01076736
213.34474,8.9629783,0.02379233
213.34476,35.274135,0.01095316
213.34792,13.078885,0.01648951
213.36019,50.644934,0.02368331
213.36154,2.4192661,0.02533457
213.36301,8.9867555,0.02437503
213.36552,8.9496323,0.0240755
213.36843,43.855504,0.02597696
213.37499,0.1858248,0.02574296
213.37701,16.132191,0.02645441
213.38971,39.884937,0.01849816
213.3995,1.7362458,0.02560067
213.40127,20.532769,0.02870012
213.4043,37.527838,0.02199533
213.40747,7.6600122,0.02394856
213.41126,7.6604251,0.0242928
213.41375,7.6584484,0.02518538
213.41375,53.414835,0.01852365
213.41508,10.191237,0.0264626
213.41558,20.932126,0.01581035
213.41812,2.9725587,0.02591792
213.41939,-2.185975,0.01594558
213.42263,31.03607,0.02816796
213.42426,7.6612422,0.02546327
213.4246,12.504192,0.01956358
213.42468,8.2217294,0.02472481
213.43673,21.66733,0.01588169
213.44011,8.2208604,0.0244584
213.44021,20.454142,0.02842209
213.44051,8.2186957,0.02412362
213.44213,29.959879,0.02800985
213.4437,2.6195016,0.02548322
213.4467,1.7497075,0.02554894
213.44858,57.672832,0.01038542
213.44866,20.848298,0.01582831
213.45498,37.269103,0.02219329
213.45798,10.539338,0.02487868
213.46783,20.948431,0.02815069
213.4701,35.732653,0.02762893
213.47303,15.509954,0.01562772
213.47303,45.870474,0.02757859
213.4779,1.731023,0.02579744
213.48182,20.595945,0.01632571
213.48476,9.7541625,0.02840709
213.48618,17.884044,0.01650177
213.49397,46.689492,0.026997
213.49998,9.7664865,0.02823096
213.50107,9.768597,0.02858596
213.51287,35.934778,0.027585
213.51298,2.9460258,0.02528267
213.52057,8.1272924,0.02418122
213.52296,11.438091,0.02546615
213.53185,20.024891,0.01652272
213.53207,34.150193,0.02631653
213.53709,3.2252848,0.02683264
213.53874,1.5198271,0.02564602
213.54524,21.021364,0.02857291
213.55001,2.3930305,0.02532519
213.55193,11.499248,0.02859895
213.55368,1.836921,0.02545833
213.55463,15.618895,0.01602012
213.55583,15.622408,0.01550748
213.55997,3.1304296,0.02436467
213.56155,35.423657,0.01062389
213.56196,9.9869836,0.02420297
213.56459,63.823451,0.02229431
213.56551,2.9511034,0.02484496
213.57604,10.677519,0.02402362
213.58049,2.9915775,0.02527205
213.58499,39.026222,0.01755947
213.58694,7.5159038,0.0248437
